timeTag,devStatus,devDeep,devSpeed,dataTemp,dataConv,dataP,dataSal,dataSV,dataPH,dataZ,dataY,iatitude,longitude,shipSpeed,oceanDeep
2020-06-20 14:56:39,0,496.9742867606027,-1.8757142850330897,7.274857112339565,33.980428968157085,541.7019653320312,34.82514354160854,1486.5171421595985,1028.8454415457588,6.182857104710171,41.00799996512277,,,2,1200
2020-06-20 14:56:40,0,495.1699930826823,-1.9166666666666667,7.282833258310954,33.977500915527344,539.7353006998698,34.82916704813639,1486.5166829427085,1028.8338216145833,6.189999898274739,41.01916631062826,,,2,1200
2020-06-20 14:56:41,0,493.5083312988281,-2.100000033775965,7.271833340326945,33.99316660563151,537.924082438151,34.8331667582194,1486.4683430989585,1028.8406778971355,6.183333237965901,41.0164992014567,,,2,1200
2020-06-20 14:56:42,0,491.8228541782924,-1.605714304106576,7.300285748073032,33.98328617640904,536.0869227818081,34.848571232386995,1486.53857421875,1028.8207135881696,6.204285689762661,41.052856990269255,,,2,1200
2020-06-20 14:56:43,0,489.86000569661456,-2.1649999916553497,7.322333494822184,33.982666015625,533.9473978678385,34.867000579833984,1486.586669921875,1028.807840983073,6.224999984105428,41.09199905395508,,,2,1200
2020-06-20 14:56:44,0,487.9583333333333,-2.6483333110809326,7.341000000635783,33.978833516438804,531.8745829264323,34.87983322143555,1486.6250406901042,1028.7934977213542,6.239999930063884,41.119833628336586,,,2,1200
2020-06-20 14:56:45,0,486.02286202566967,-1.878571433680398,7.351285661969866,33.97814287458147,529.7649274553571,34.88757160731724,1486.6328648158485,1028.7828717912946,6.248571463993618,41.13614273071289,,,2,1200
2020-06-20 14:56:46,0,483.67142595563615,-2.2085714169910977,7.369571481432233,33.975857325962615,527.2018519810268,34.90057155064174,1486.661411830357,1028.7671421595985,6.26142862864903,41.16200038364956,,,2,1200
2020-06-20 14:56:47,0,481.6516672770183,-1.8300000031789143,7.404166539510091,33.97016588846842,525.0003255208334,34.92583338419596,1486.7583414713542,1028.7486775716145,6.295000076293945,41.22083282470703,,,2,1200
2020-06-20 14:56:48,0,479.98000081380206,-1.9000000059604645,7.43149995803833,33.96416600545248,523.1782023111979,34.94433403015137,1486.8250122070312,1028.732177734375,6.316666762034099,41.26099967956543,,,2,1200
